1301
2173.9
2691.6
2867.6
3357.6
3455
3421.3
3773.3
3968.1
4154.7
3651.8
3550.5
3810.7
3603.1
3432.1
3240.9
3231
3035.4
3098.2
2724.3
2765.4
2454.8
1877.5
2296.7
1991.5
1806.2
1624.6
1665.6
1463.4
1210.7
1251.1
1044.8
954.99
943.69
906.03
704.13
752.07
655.24
622.19
567.5
493.9
487.3
434.01
343.38
335.98
361.16
313.47
283.15
258.68
228.85
214.99
204.6
185.68
165.92
150.95
130.89
122.53
104.16
100.84
104.36
94.933
77.67
60.053
57.568
51.194
50.147
48.906
41.491
34.099
30.576
29.793
26.732
24.515
21.634
17.501
14.774
13.113
11.785
9.9047
9.8401
8.0269
6.5348
5.4133
4.2903
3.5642
3.1637
2.46
1.8322
1.3342
0.89227
0.53537
0.17717
-0.065825
-0.30816
-0.51987
-0.76057
-0.8289
-0.9888
-1.0586
-1.0085
-1.2463
-1.3791
-1.4278
-1.3764
-1.3101
-1.3486
-1.3845
-1.4395
-1.3569
-1.3698
-1.1509
-1.1503
-1.1169
-1.1033
-1.2319
-1.04
-1.1179
-1.1328
-0.94656
-0.89526
-0.88559
-0.91232
-0.86781
-0.83366
-0.76953
-0.6906
-0.64877
-0.65963
-0.63122
-0.64377
-0.57364
-0.4837
-0.46419
-0.4462
-0.43559
-0.37859
-0.41013
-0.3845
-0.37604
-0.30541
-0.28946
-0.29334
-0.2767
-0.27802
-0.24145
-0.21482
-0.21385
-0.1769
-0.16129
-0.17091
-0.15355
-0.16486
-0.15516
-0.13452
-0.10792
-0.1056
-0.10565
-0.099969
-0.097959
-0.092387
-0.079619
-0.066401
-0.060566
-0.061499
-0.066342
-0.05239
-0.053601
-0.045254
-0.040575
-0.040938
-0.035622
-0.037563
-0.032812
-0.031129
-0.026249
-0.02573
-0.021885
-0.023076
-0.022614
-0.020197
-0.018655
-0.018887
-0.014941
-0.015175
-0.014603
-0.013942
-0.012615
-0.011102
-0.010936
-0.010335
-0.00863
-0.009674
-0.009204
-0.009209
-0.008648
-0.008233
-0.00728
-0.007682
-0.006703
-0.007493
-0.008128
-0.007656
-0.009032
-0.009945
-0.00974
-0.010827
-0.01052
-0.010113
-0.011626
-0.010816
-0.011062
-0.011073
-0.011984
-0.011704
-0.011048
